/home/rogerg/Documents/autonomous_pedestrian_project/navi/torch-rl/scripts/train.py --algo ppo --env MiniGrid-GridCity-4S30Static-v0 --model GridCityTest --save-interval 10 --recurrence=8 --text

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, difficulty=1, discount=0.99, entropy_coef=0.01, env='MiniGrid-GridCity-4S30Static-v0', epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, mem=True, model='GridCityTest', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=8, save_interval=10, seed=1, tb=False, text=True, value_loss_coef=0.5)

Model successfully created

ACModel(
  (memory_rnn): LSTMCell(75, 75)
  (word_embedding): Embedding(500, 32)
  (text_rnn): GRU(32, 128, batch_first=True)
  (actor): Sequential(
    (0): Linear(in_features=203, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=203, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: True

U 4112 | F 8421376 | FPS 0994 | D 9423 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 8.0 4.1 1.0 24.0 | H 0.651 | V 0.756 | pL 0.005 | vL 0.000 | grad 0.013
U 4113 | F 8423424 | FPS 0964 | D 9426 | Difficulty 6 | rR:μσmM 0.68 0.45 0.00 0.99 | F:μσmM 7.3 3.8 1.0 25.0 | H 0.656 | V 0.775 | pL -0.002 | vL 0.000 | grad 0.009
U 4114 | F 8425472 | FPS 1000 | D 9428 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.7 4.2 1.0 21.0 | H 0.642 | V 0.793 | pL 0.002 | vL 0.000 | grad 0.016
U 4115 | F 8427520 | FPS 0993 | D 9430 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.8 4.4 1.0 28.0 | H 0.577 | V 0.822 | pL 0.001 | vL 0.000 | grad 0.018
U 4116 | F 8429568 | FPS 0969 | D 9432 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.1 3.6 1.0 19.0 | H 0.612 | V 0.800 | pL -0.002 | vL 0.000 | grad 0.011
U 4117 | F 8431616 | FPS 0962 | D 9434 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.3 4.2 1.0 32.0 | H 0.603 | V 0.812 | pL 0.002 | vL 0.000 | grad 0.016
U 4118 | F 8433664 | FPS 0977 | D 9436 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.4 3.9 1.0 21.0 | H 0.592 | V 0.812 | pL -0.006 | vL 0.000 | grad 0.010
U 4119 | F 8435712 | FPS 0970 | D 9438 | Difficulty 6 | rR:μσmM 0.72 0.42 0.00 0.99 | F:μσmM 7.8 4.0 1.0 24.0 | H 0.564 | V 0.820 | pL -0.001 | vL 0.000 | grad 0.015
U 4120 | F 8437760 | FPS 0975 | D 9440 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.5 3.7 1.0 18.0 | H 0.595 | V 0.801 | pL 0.005 | vL 0.001 | grad 0.019
Model successfully saved
U 4121 | F 8439808 | FPS 1007 | D 9442 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.6 3.9 1.0 23.0 | H 0.588 | V 0.832 | pL 0.003 | vL 0.002 | grad 0.023
U 4122 | F 8441856 | FPS 0993 | D 9444 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 8.0 4.0 1.0 20.0 | H 0.586 | V 0.807 | pL -0.008 | vL 0.000 | grad 0.012
U 4123 | F 8443904 | FPS 0991 | D 9446 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.8 3.7 1.0 20.0 | H 0.569 | V 0.827 | pL -0.003 | vL 0.000 | grad 0.011
U 4124 | F 8445952 | FPS 0965 | D 9448 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.4 4.0 1.0 22.0 | H 0.591 | V 0.802 | pL -0.003 | vL 0.000 | grad 0.012
U 4125 | F 8448000 | FPS 1008 | D 9451 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.5 3.7 1.0 19.0 | H 0.645 | V 0.790 | pL 0.004 | vL 0.001 | grad 0.025
U 4126 | F 8450048 | FPS 0988 | D 9453 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 8.2 5.6 1.0 70.0 | H 0.618 | V 0.820 | pL -0.000 | vL 0.001 | grad 0.020
U 4127 | F 8452096 | FPS 0989 | D 9455 | Difficulty 6 | rR:μσmM 0.70 0.43 0.00 0.99 | F:μσmM 8.0 4.3 1.0 22.0 | H 0.627 | V 0.794 | pL 0.004 | vL 0.005 | grad 0.047
U 4128 | F 8454144 | FPS 0989 | D 9457 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.7 3.9 1.0 20.0 | H 0.585 | V 0.811 | pL -0.006 | vL 0.000 | grad 0.015
U 4129 | F 8456192 | FPS 0984 | D 9459 | Difficulty 6 | rR:μσmM 0.74 0.42 0.00 0.99 | F:μσmM 7.3 3.8 1.0 21.0 | H 0.573 | V 0.824 | pL -0.002 | vL 0.000 | grad 0.010
U 4130 | F 8458240 | FPS 0984 | D 9461 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.7 3.8 1.0 20.0 | H 0.624 | V 0.797 | pL -0.003 | vL 0.000 | grad 0.012
Model successfully saved
U 4131 | F 8460288 | FPS 1006 | D 9463 | Difficulty 6 | rR:μσmM 0.76 0.40 0.00 0.99 | F:μσmM 7.9 3.8 1.0 19.0 | H 0.603 | V 0.820 | pL 0.001 | vL 0.000 | grad 0.013
U 4132 | F 8462336 | FPS 0984 | D 9465 | Difficulty 6 | rR:μσmM 0.74 0.41 0.00 0.99 | F:μσmM 8.0 4.0 1.0 19.0 | H 0.560 | V 0.834 | pL -0.000 | vL 0.000 | grad 0.013
U 4133 | F 8464384 | FPS 1003 | D 9467 | Difficulty 6 | rR:μσmM 0.77 0.40 0.00 0.99 | F:μσmM 8.2 4.1 1.0 23.0 | H 0.620 | V 0.808 | pL 0.007 | vL 0.001 | grad 0.030
U 4134 | F 8466432 | FPS 0994 | D 9469 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 8.3 13.1 1.0 209.0 | H 0.633 | V 0.792 | pL 0.001 | vL 0.001 | grad 0.035
U 4135 | F 8468480 | FPS 0997 | D 9471 | Difficulty 6 | rR:μσmM 0.74 0.42 0.00 0.99 | F:μσmM 7.9 3.9 1.0 20.0 | H 0.643 | V 0.813 | pL 0.005 | vL 0.000 | grad 0.015
U 4136 | F 8470528 | FPS 1002 | D 9473 | Difficulty 6 | rR:μσmM 0.74 0.41 0.00 0.99 | F:μσmM 8.0 4.5 1.0 28.0 | H 0.656 | V 0.822 | pL 0.001 | vL 0.000 | grad 0.015
U 4137 | F 8472576 | FPS 0982 | D 9475 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 8.3 4.9 1.0 25.0 | H 0.662 | V 0.819 | pL 0.008 | vL 0.001 | grad 0.020
U 4138 | F 8474624 | FPS 1018 | D 9477 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 8.3 4.3 1.0 20.0 | H 0.623 | V 0.817 | pL -0.005 | vL 0.000 | grad 0.015
U 4139 | F 8476672 | FPS 0973 | D 9479 | Difficulty 6 | rR:μσmM 0.76 0.40 0.00 0.99 | F:μσmM 8.0 4.0 1.0 23.0 | H 0.566 | V 0.845 | pL -0.005 | vL 0.000 | grad 0.012
U 4140 | F 8478720 | FPS 0996 | D 9481 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.5 3.9 1.0 20.0 | H 0.601 | V 0.806 | pL -0.003 | vL 0.000 | grad 0.017
Model successfully saved
U 4141 | F 8480768 | FPS 0960 | D 9484 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.8 4.2 1.0 27.0 | H 0.613 | V 0.792 | pL 0.002 | vL 0.000 | grad 0.016
U 4142 | F 8482816 | FPS 1006 | D 9486 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 8.0 3.9 1.0 22.0 | H 0.614 | V 0.813 | pL 0.002 | vL 0.000 | grad 0.015
U 4143 | F 8484864 | FPS 0970 | D 9488 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.9 4.0 1.0 22.0 | H 0.612 | V 0.794 | pL 0.003 | vL 0.000 | grad 0.013
U 4144 | F 8486912 | FPS 1004 | D 9490 | Difficulty 6 | rR:μσmM 0.75 0.41 0.00 0.99 | F:μσmM 7.9 4.0 1.0 22.0 | H 0.565 | V 0.836 | pL -0.001 | vL 0.000 | grad 0.015
U 4145 | F 8488960 | FPS 0962 | D 9492 | Difficulty 6 | rR:μσmM 0.70 0.43 0.00 0.99 | F:μσmM 7.5 4.0 1.0 21.0 | H 0.566 | V 0.816 | pL -0.005 | vL 0.000 | grad 0.011
U 4146 | F 8491008 | FPS 0967 | D 9494 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.5 3.8 1.0 18.0 | H 0.555 | V 0.838 | pL -0.005 | vL 0.000 | grad 0.012
U 4147 | F 8493056 | FPS 1011 | D 9496 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.6 3.7 1.0 19.0 | H 0.573 | V 0.832 | pL -0.002 | vL 0.003 | grad 0.025
U 4148 | F 8495104 | FPS 0998 | D 9498 | Difficulty 6 | rR:μσmM 0.78 0.39 0.00 0.99 | F:μσmM 7.9 3.7 1.0 26.0 | H 0.605 | V 0.837 | pL -0.001 | vL 0.000 | grad 0.009
U 4149 | F 8497152 | FPS 0980 | D 9500 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.7 4.5 1.0 23.0 | H 0.593 | V 0.828 | pL 0.004 | vL 0.000 | grad 0.014
U 4150 | F 8499200 | FPS 0992 | D 9502 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.9 4.2 1.0 26.0 | H 0.613 | V 0.789 | pL -0.000 | vL 0.000 | grad 0.015
Model successfully saved
U 4151 | F 8501248 | FPS 0994 | D 9504 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.7 4.0 1.0 27.0 | H 0.601 | V 0.812 | pL 0.005 | vL 0.004 | grad 0.034
U 4152 | F 8503296 | FPS 0991 | D 9506 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 8.0 3.9 1.0 21.0 | H 0.636 | V 0.803 | pL 0.000 | vL 0.000 | grad 0.017
U 4153 | F 8505344 | FPS 0984 | D 9509 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 8.0 4.0 1.0 19.0 | H 0.621 | V 0.812 | pL 0.001 | vL 0.000 | grad 0.015
U 4154 | F 8507392 | FPS 1022 | D 9511 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.9 4.3 1.0 22.0 | H 0.581 | V 0.824 | pL -0.002 | vL 0.000 | grad 0.011
U 4155 | F 8509440 | FPS 0986 | D 9513 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.4 3.9 1.0 20.0 | H 0.632 | V 0.794 | pL -0.004 | vL 0.000 | grad 0.012
U 4156 | F 8511488 | FPS 0978 | D 9515 | Difficulty 6 | rR:μσmM 0.70 0.43 0.00 0.99 | F:μσmM 7.9 4.1 1.0 22.0 | H 0.645 | V 0.785 | pL 0.001 | vL 0.000 | grad 0.012
U 4157 | F 8513536 | FPS 0988 | D 9517 | Difficulty 6 | rR:μσmM 0.75 0.41 0.00 0.99 | F:μσmM 8.2 4.1 1.0 22.0 | H 0.583 | V 0.823 | pL 0.001 | vL 0.000 | grad 0.013
U 4158 | F 8515584 | FPS 0994 | D 9519 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.7 4.4 1.0 21.0 | H 0.587 | V 0.796 | pL -0.001 | vL 0.000 | grad 0.020
U 4159 | F 8517632 | FPS 0995 | D 9521 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.7 3.7 1.0 21.0 | H 0.635 | V 0.756 | pL 0.001 | vL 0.000 | grad 0.012
U 4160 | F 8519680 | FPS 0980 | D 9523 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.7 3.8 1.0 20.0 | H 0.611 | V 0.786 | pL 0.003 | vL 0.000 | grad 0.014
Model successfully saved
U 4161 | F 8521728 | FPS 1009 | D 9525 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.7 3.5 1.0 18.0 | H 0.674 | V 0.771 | pL 0.002 | vL 0.000 | grad 0.010
U 4162 | F 8523776 | FPS 0961 | D 9527 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 8.0 4.4 1.0 22.0 | H 0.619 | V 0.799 | pL 0.004 | vL 0.000 | grad 0.013
U 4163 | F 8525824 | FPS 1012 | D 9529 | Difficulty 6 | rR:μσmM 0.74 0.42 0.00 0.99 | F:μσmM 8.0 4.6 1.0 27.0 | H 0.579 | V 0.837 | pL 0.001 | vL 0.000 | grad 0.020
U 4164 | F 8527872 | FPS 0992 | D 9531 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.9 4.1 1.0 24.0 | H 0.615 | V 0.781 | pL 0.004 | vL 0.000 | grad 0.014
U 4165 | F 8529920 | FPS 0974 | D 9533 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.8 4.1 1.0 22.0 | H 0.613 | V 0.796 | pL -0.001 | vL 0.001 | grad 0.020
U 4166 | F 8531968 | FPS 0960 | D 9536 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.8 3.8 1.0 20.0 | H 0.585 | V 0.813 | pL -0.006 | vL 0.000 | grad 0.011
U 4167 | F 8534016 | FPS 0976 | D 9538 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.2 3.8 1.0 23.0 | H 0.605 | V 0.808 | pL -0.001 | vL 0.000 | grad 0.012
U 4168 | F 8536064 | FPS 0995 | D 9540 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.7 4.1 1.0 24.0 | H 0.599 | V 0.783 | pL 0.001 | vL 0.000 | grad 0.011
U 4169 | F 8538112 | FPS 0976 | D 9542 | Difficulty 6 | rR:μσmM 0.72 0.42 0.00 0.99 | F:μσmM 7.9 4.1 1.0 23.0 | H 0.588 | V 0.796 | pL -0.000 | vL 0.000 | grad 0.011
U 4170 | F 8540160 | FPS 0988 | D 9544 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.2 3.7 1.0 20.0 | H 0.606 | V 0.795 | pL -0.003 | vL 0.000 | grad 0.013
Model successfully saved
U 4171 | F 8542208 | FPS 0986 | D 9546 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.3 4.1 1.0 22.0 | H 0.579 | V 0.814 | pL 0.004 | vL 0.000 | grad 0.015
U 4172 | F 8544256 | FPS 0972 | D 9548 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.5 3.8 1.0 20.0 | H 0.634 | V 0.777 | pL 0.001 | vL 0.000 | grad 0.015
U 4173 | F 8546304 | FPS 0965 | D 9550 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.6 3.8 1.0 20.0 | H 0.607 | V 0.798 | pL 0.004 | vL 0.000 | grad 0.012
U 4174 | F 8548352 | FPS 0975 | D 9552 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.5 3.7 1.0 21.0 | H 0.635 | V 0.790 | pL 0.000 | vL 0.000 | grad 0.013
U 4175 | F 8550400 | FPS 0997 | D 9554 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.6 4.0 1.0 20.0 | H 0.613 | V 0.800 | pL 0.008 | vL 0.006 | grad 0.045
U 4176 | F 8552448 | FPS 0976 | D 9556 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.6 4.7 1.0 27.0 | H 0.616 | V 0.788 | pL -0.013 | vL 0.001 | grad 0.017
U 4177 | F 8554496 | FPS 0989 | D 9559 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.5 4.0 1.0 22.0 | H 0.610 | V 0.792 | pL -0.005 | vL 0.004 | grad 0.040
U 4178 | F 8556544 | FPS 0975 | D 9561 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.6 4.1 1.0 20.0 | H 0.549 | V 0.839 | pL -0.009 | vL 0.000 | grad 0.014
U 4179 | F 8558592 | FPS 0969 | D 9563 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.4 3.6 1.0 19.0 | H 0.584 | V 0.804 | pL -0.004 | vL 0.000 | grad 0.010
U 4180 | F 8560640 | FPS 0985 | D 9565 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.3 3.7 1.0 21.0 | H 0.625 | V 0.790 | pL 0.003 | vL 0.003 | grad 0.037
Model successfully saved
U 4181 | F 8562688 | FPS 0979 | D 9567 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.5 3.7 1.0 18.0 | H 0.639 | V 0.767 | pL -0.003 | vL 0.000 | grad 0.014
U 4182 | F 8564736 | FPS 0968 | D 9569 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.8 3.9 1.0 23.0 | H 0.596 | V 0.797 | pL -0.001 | vL 0.000 | grad 0.014
U 4183 | F 8566784 | FPS 0968 | D 9571 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.3 3.7 1.0 20.0 | H 0.587 | V 0.810 | pL -0.004 | vL 0.000 | grad 0.012
U 4184 | F 8568832 | FPS 0979 | D 9573 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 7.5 3.9 1.0 21.0 | H 0.615 | V 0.774 | pL -0.000 | vL 0.000 | grad 0.010
U 4185 | F 8570880 | FPS 0977 | D 9575 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.5 3.9 1.0 21.0 | H 0.599 | V 0.801 | pL 0.001 | vL 0.000 | grad 0.012
U 4186 | F 8572928 | FPS 0960 | D 9577 | Difficulty 6 | rR:μσmM 0.68 0.45 0.00 0.99 | F:μσmM 7.1 3.8 1.0 19.0 | H 0.579 | V 0.803 | pL -0.001 | vL 0.000 | grad 0.012
U 4187 | F 8574976 | FPS 0999 | D 9580 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 7.4 3.7 1.0 20.0 | H 0.609 | V 0.773 | pL -0.001 | vL 0.000 | grad 0.011
U 4188 | F 8577024 | FPS 0995 | D 9582 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.4 3.5 1.0 18.0 | H 0.595 | V 0.804 | pL -0.001 | vL 0.000 | grad 0.011
U 4189 | F 8579072 | FPS 0991 | D 9584 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.6 3.7 1.0 20.0 | H 0.622 | V 0.800 | pL 0.003 | vL 0.000 | grad 0.010
U 4190 | F 8581120 | FPS 0991 | D 9586 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.3 3.8 1.0 19.0 | H 0.656 | V 0.782 | pL -0.002 | vL 0.000 | grad 0.011
Model successfully saved
U 4191 | F 8583168 | FPS 0964 | D 9588 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 7.3 4.3 1.0 27.0 | H 0.646 | V 0.806 | pL 0.002 | vL 0.000 | grad 0.014
U 4192 | F 8585216 | FPS 0985 | D 9590 | Difficulty 6 | rR:μσmM 0.70 0.43 0.00 0.99 | F:μσmM 7.9 4.3 1.0 25.0 | H 0.635 | V 0.795 | pL -0.000 | vL 0.000 | grad 0.018
U 4193 | F 8587264 | FPS 0984 | D 9592 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 7.6 4.3 1.0 24.0 | H 0.628 | V 0.795 | pL -0.001 | vL 0.000 | grad 0.013
U 4194 | F 8589312 | FPS 1010 | D 9594 | Difficulty 6 | rR:μσmM 0.70 0.43 0.00 0.99 | F:μσmM 7.9 3.9 1.0 18.0 | H 0.650 | V 0.773 | pL 0.000 | vL 0.000 | grad 0.014
U 4195 | F 8591360 | FPS 0937 | D 9596 | Difficulty 6 | rR:μσmM 0.68 0.45 0.00 0.99 | F:μσmM 7.0 3.9 1.0 19.0 | H 0.618 | V 0.796 | pL -0.003 | vL 0.000 | grad 0.011
U 4196 | F 8593408 | FPS 0970 | D 9598 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.3 3.7 1.0 24.0 | H 0.609 | V 0.811 | pL 0.001 | vL 0.000 | grad 0.012
U 4197 | F 8595456 | FPS 1000 | D 9600 | Difficulty 6 | rR:μσmM 0.74 0.42 0.00 0.99 | F:μσmM 7.9 4.2 1.0 33.0 | H 0.599 | V 0.811 | pL -0.000 | vL 0.000 | grad 0.013
U 4198 | F 8597504 | FPS 0958 | D 9603 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.1 3.6 1.0 19.0 | H 0.670 | V 0.801 | pL -0.001 | vL 0.000 | grad 0.010
U 4199 | F 8599552 | FPS 1004 | D 9605 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 8.4 4.5 1.0 30.0 | H 0.659 | V 0.800 | pL 0.010 | vL 0.001 | grad 0.017
U 4200 | F 8601600 | FPS 1008 | D 9607 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.7 4.3 1.0 32.0 | H 0.622 | V 0.814 | pL -0.004 | vL 0.000 | grad 0.013
Model successfully saved
U 4201 | F 8603648 | FPS 1005 | D 9609 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 8.2 4.4 1.0 23.0 | H 0.603 | V 0.816 | pL 0.004 | vL 0.000 | grad 0.019
U 4202 | F 8605696 | FPS 0969 | D 9611 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.5 4.0 1.0 22.0 | H 0.632 | V 0.785 | pL -0.002 | vL 0.000 | grad 0.012
U 4203 | F 8607744 | FPS 0981 | D 9613 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.8 3.9 1.0 22.0 | H 0.600 | V 0.797 | pL -0.001 | vL 0.000 | grad 0.016
U 4204 | F 8609792 | FPS 0974 | D 9615 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.1 3.5 1.0 19.0 | H 0.601 | V 0.811 | pL -0.004 | vL 0.000 | grad 0.011
U 4205 | F 8611840 | FPS 0960 | D 9617 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.4 3.8 1.0 21.0 | H 0.616 | V 0.802 | pL -0.001 | vL 0.000 | grad 0.012
U 4206 | F 8613888 | FPS 0979 | D 9619 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.3 3.7 1.0 19.0 | H 0.639 | V 0.793 | pL 0.001 | vL 0.000 | grad 0.010
U 4207 | F 8615936 | FPS 0997 | D 9621 | Difficulty 6 | rR:μσmM 0.64 0.46 0.00 0.99 | F:μσmM 7.8 4.4 1.0 27.0 | H 0.693 | V 0.732 | pL 0.003 | vL 0.000 | grad 0.012
U 4208 | F 8617984 | FPS 1011 | D 9623 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 8.0 4.0 1.0 21.0 | H 0.618 | V 0.804 | pL -0.002 | vL 0.000 | grad 0.011
U 4209 | F 8620032 | FPS 0961 | D 9625 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.4 3.6 1.0 19.0 | H 0.610 | V 0.802 | pL -0.003 | vL 0.000 | grad 0.012
U 4210 | F 8622080 | FPS 1006 | D 9627 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.9 3.8 1.0 18.0 | H 0.639 | V 0.782 | pL 0.001 | vL 0.000 | grad 0.012
Model successfully saved
U 4211 | F 8624128 | FPS 0991 | D 9630 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.5 4.0 1.0 22.0 | H 0.601 | V 0.825 | pL -0.001 | vL 0.000 | grad 0.012
U 4212 | F 8626176 | FPS 0969 | D 9632 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.7 4.2 1.0 22.0 | H 0.623 | V 0.804 | pL 0.001 | vL 0.000 | grad 0.009
U 4213 | F 8628224 | FPS 1002 | D 9634 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.7 4.4 1.0 20.0 | H 0.586 | V 0.823 | pL 0.000 | vL 0.000 | grad 0.016
U 4214 | F 8630272 | FPS 0966 | D 9636 | Difficulty 6 | rR:μσmM 0.74 0.42 0.00 0.99 | F:μσmM 7.3 3.7 1.0 23.0 | H 0.592 | V 0.825 | pL -0.004 | vL 0.002 | grad 0.025
U 4215 | F 8632320 | FPS 0964 | D 9638 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.6 4.3 1.0 32.0 | H 0.621 | V 0.795 | pL 0.001 | vL 0.001 | grad 0.016
U 4216 | F 8634368 | FPS 0984 | D 9640 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.9 4.3 1.0 32.0 | H 0.647 | V 0.803 | pL 0.002 | vL 0.003 | grad 0.027
U 4217 | F 8636416 | FPS 1008 | D 9642 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 8.0 4.3 1.0 22.0 | H 0.631 | V 0.797 | pL -0.004 | vL 0.000 | grad 0.015
U 4218 | F 8638464 | FPS 0990 | D 9644 | Difficulty 6 | rR:μσmM 0.66 0.45 0.00 0.99 | F:μσmM 7.6 4.1 1.0 22.0 | H 0.648 | V 0.746 | pL -0.001 | vL 0.000 | grad 0.016
U 4219 | F 8640512 | FPS 0978 | D 9646 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.6 3.9 1.0 21.0 | H 0.615 | V 0.779 | pL -0.005 | vL 0.000 | grad 0.013
U 4220 | F 8642560 | FPS 0986 | D 9648 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.6 4.2 1.0 25.0 | H 0.610 | V 0.790 | pL 0.008 | vL 0.005 | grad 0.044
Model successfully saved
